VPEJBBXVKCUGNMDWDQWD;2016;B-CPE-100;-5.0;
VPEJBBXVKCUGNMDWDQWD;2016;B-MUL-200;-21.0;
VPEJBBXVKCUGNMDWDQWD;2016;B-MAT-200;-42.0;
VPEJBBXVKCUGNMDWDQWD;2016;B-MUL-200;-5.0;
VPEJBBXVKCUGNMDWDQWD;2016;B-ANG-001;-21.0;
RUSQZSWUQJXGNVDKUGUU;2016;B-CPE-100;-13.0;
RUSQZSWUQJXGNVDKUGUU;2016;B-CPE-100;-4.0;
RUSQZSWUQJXGNVDKUGUU;2016;B-CPE-100;-9.0;
RUSQZSWUQJXGNVDKUGUU;2016;B-CPE-100;-1.0;
RUSQZSWUQJXGNVDKUGUU;2016;B-CPE-100;-1.0;
RUSQZSWUQJXGNVDKUGUU;2016;B-CPP-300;-42.0;
RUSQZSWUQJXGNVDKUGUU;2016;B-MAT-400;-42.0;
RUSQZSWUQJXGNVDKUGUU;2016;B-CPP-401;-13.5;
RUSQZSWUQJXGNVDKUGUU;2018;B-MOO-500;-21.0;
FUGDLBSFJRUHHTEQVKUF;2016;B-CPE-100;-2.0;
FUGDLBSFJRUHHTEQVKUF;2016;B-CPE-100;-1.0;
FUGDLBSFJRUHHTEQVKUF;2016;B-CPE-100;-2.0;
FUGDLBSFJRUHHTEQVKUF;2016;B-CPE-100;-2.0;
FUGDLBSFJRUHHTEQVKUF;2016;B-CPE-100;-5.0;
FUGDLBSFJRUHHTEQVKUF;2016;B-CPE-100;-5.0;
FUGDLBSFJRUHHTEQVKUF;2016;B-PSU-100;-21.0;
FUGDLBSFJRUHHTEQVKUF;2016;B-CPE-110;-21.0;
FUGDLBSFJRUHHTEQVKUF;2016;B-CPE-200;-21.0;
FUGDLBSFJRUHHTEQVKUF;2016;B-MUL-200;-21.0;
FUGDLBSFJRUHHTEQVKUF;2016;B-CPE-210;-21.0;
FUGDLBSFJRUHHTEQVKUF;2016;B-CPE-201;-21.0;
FUGDLBSFJRUHHTEQVKUF;2016;B-AIA-999;-21.0;
FUGDLBSFJRUHHTEQVKUF;2016;B-PSU-210;-21.0;
FUGDLBSFJRUHHTEQVKUF;2016;B-PSU-210;-21.0;
FUGDLBSFJRUHHTEQVKUF;2016;B-CPE-201;-21.0;
FUGDLBSFJRUHHTEQVKUF;2017;B-ANG-058;-21.0;
FUGDLBSFJRUHHTEQVKUF;2018;B-MOO-500;-21.0;
FUGDLBSFJRUHHTEQVKUF;2018;B-CPP-500;-21.0;
FUGDLBSFJRUHHTEQVKUF;2018;B-MOO-500;-21.0;
HMUNSKLSFKAJQJYVIKAH;2016;B-CPE-100;-7.0;
HMUNSKLSFKAJQJYVIKAH;2016;B-CPE-100;-6.0;
HMUNSKLSFKAJQJYVIKAH;2016;B-CPE-100;-5.0;
HMUNSKLSFKAJQJYVIKAH;2016;B-CPE-100;-2.0;
HMUNSKLSFKAJQJYVIKAH;2016;B-CPE-100;-7.0;
HMUNSKLSFKAJQJYVIKAH;2016;B-CPE-200;-21.0;
HMUNSKLSFKAJQJYVIKAH;2016;B-PSU-210;-21.0;
LKMHVYSGBRMJQLLAPKLA;2018;B-CPE-110;-21.0;
